"","Instalacao","PesoSeason","Pattern"
"244",14305,0.00102303056820003,"DMA1_pat"
"245",14306,0.0015571818284906,"DMA1_pat"
"246",14307,0.00831314227064165,"DMA1_pat"
"247",14308,0.001044308005702,"DMA1_pat"
"248",14309,0.00109131481274867,"DMA1_pat"
"249",14310,0.000112323096900163,"DMA1_pat"
"250",14311,0,"DMA1_pat"
"251",14312,0.00187906046839738,"DMA1_pat"
"252",14313,0.00052821535090028,"DMA1_pat"
"253",14316,0.000809023093150687,"DMA1_pat"
"254",14317,0.000400801603206413,"DMA1_pat"
"255",14318,0,"DMA1_pat"
"256",14319,0,"DMA1_pat"
"257",14320,0.000191246060199791,"DMA1_pat"
"258",14322,0.000640538447800443,"DMA1_pat"
"259",14323,0.00101090787210147,"DMA1_pat"
"260",14324,0.00202181574420293,"DMA1_pat"
"261",14325,0.000303569157099954,"DMA1_pat"
"262",14327,0.00184095752543615,"DMA1_pat"
"263",14328,0.000607138314199909,"DMA1_pat"
"264",14329,6.82842445486411e-05,"DMA1_pat"
"265",14330,0.00386154016960949,"DMA1_pat"
"266",14332,0.000418860208695262,"DMA1_pat"
"267",14334,0.00014720720784827,"DMA1_pat"
"268",14335,0.00154827796440516,"DMA1_pat"
"269",14337,0.000168484645350244,"DMA1_pat"
"270",14338,0.00027016902349942,"DMA1_pat"
"271",14339,0.00268363162950535,"DMA1_pat"
"272",14340,0.00126920507682031,"DMA1_pat"
"273",14341,0.00110195353149965,"DMA1_pat"
"274",14342,0.00081669385720653,"DMA1_pat"
"275",14343,2.2761414849547e-05,"DMA1_pat"
"276",14344,0.000501002004008016,"DMA1_pat"
"277",14345,0.00014720720784827,"DMA1_pat"
"278",14346,0.00190716104229879,"DMA1_pat"
"279",14347,0.000449292387600652,"DMA1_pat"
"280",14348,0.000968352997097517,"DMA1_pat"
"281",14349,0.00195798343169701,"DMA1_pat"
"282",14350,0.000582892922002789,"DMA1_pat"
"283",14351,0.000101684378149176,"DMA1_pat"
"284",14353,0.000417376231347689,"DMA1_pat"
"285",14360,0.00144189077689529,"DMA1_pat"
"286",14361,0.000124445792998723,"DMA1_pat"
"287",14362,0.000596499595448921,"DMA1_pat"
"288",14363,0.00013508451174971,"DMA1_pat"
"289",14364,0,"DMA1_pat"
"290",14366,4.55228296990941e-05,"DMA1_pat"
"291",14367,0.000604170359504764,"DMA1_pat"
"292",14368,0,"DMA1_pat"
"293",14369,8.95616820506158e-05,"DMA1_pat"
"294",14370,0.00122911640187554,"DMA1_pat"
"295",14371,0.00065117716655143,"DMA1_pat"
"296",14372,0.0017377891699394,"DMA1_pat"
"297",14374,0,"DMA1_pat"
"298",14375,2.2761414849547e-05,"DMA1_pat"
"299",14377,4.55228296990941e-05,"DMA1_pat"
"300",14379,0.000868403473613894,"DMA1_pat"
"301",14380,0.000157845926599257,"DMA1_pat"
"302",14381,0.000235284912551313,"DMA1_pat"
"303",14382,0,"DMA1_pat"
"304",14383,0.000742222825949619,"DMA1_pat"
"305",14384,0.000347608009451476,"DMA1_pat"
"306",14385,0.000550976765749827,"DMA1_pat"
"307",14387,0.00167865966679417,"DMA1_pat"
"308",14389,0,"DMA1_pat"
"309",14394,0.00152700052690319,"DMA1_pat"
"310",14395,0.0023216643146538,"DMA1_pat"
"311",14396,0.00198222882389413,"DMA1_pat"
"312",14398,0,"DMA1_pat"
"313",14399,0.00113238571040504,"DMA1_pat"
"314",14400,0.00112323096900163,"DMA1_pat"
"315",14402,0.00200053830670096,"DMA1_pat"
"316",15406,0.00107919211665011,"DMA1_pat"
"317",15493,0.000438653668849664,"DMA1_pat"
"318",15494,0.000450776364948224,"DMA1_pat"
"319",15499,0.00155124591910031,"DMA1_pat"
"320",15500,0.00157103937925471,"DMA1_pat"
"321",15501,0.000809023093150687,"DMA1_pat"
"322",15503,0.00102154659085245,"DMA1_pat"
"323",15510,0.00188821520980079,"DMA1_pat"
"324",16305,0.000133600534402138,"DMA1_pat"
"325",16306,0.000292930438348967,"DMA1_pat"
"326",16381,0.000801603206412826,"DMA1_pat"
"327",16382,0.00144485873159043,"DMA1_pat"
"328",16383,0,"DMA1_pat"
"329",16384,0.0017773760902482,"DMA1_pat"
"330",16636,0.0012261484471804,"DMA1_pat"
"331",16638,0.00013508451174971,"DMA1_pat"
"332",16639,0.0011702377760483,"DMA1_pat"
"333",16640,0.000851577968154637,"DMA1_pat"
"334",16877,3.34001336005344e-05,"DMA1_pat"
"335",17001,0.00160320641282565,"DMA1_pat"
"336",17138,0.000607138314199909,"DMA1_pat"
"337",17139,0.000280807742250407,"DMA1_pat"
"338",17140,0.000473537779797771,"DMA1_pat"
"339",17141,0,"DMA1_pat"
"340",17142,0.000124445792998723,"DMA1_pat"
"341",17143,0.00102303056820003,"DMA1_pat"
"342",17145,0.00217050692939877,"DMA1_pat"
"343",17146,0.000728365275185505,"DMA1_pat"
"344",17147,0.00486774523235026,"DMA1_pat"
"345",17148,0,"DMA1_pat"
"346",17149,0,"DMA1_pat"
"347",17150,0.00268511560685292,"DMA1_pat"
"348",17151,4.55228296990941e-05,"DMA1_pat"
"349",17153,0,"DMA1_pat"
"350",17155,0.0011049214861948,"DMA1_pat"
"351",17157,0.00141467743000302,"DMA1_pat"
"352",17159,0.00100026915335048,"DMA1_pat"
"353",17160,0.00168434469886648,"DMA1_pat"
"354",17162,0.000576706135294519,"DMA1_pat"
"355",17163,0.00067542255874855,"DMA1_pat"
"356",17164,0.00240430786460252,"DMA1_pat"
"357",17165,0.0111089649177874,"DMA1_pat"
"358",17166,0.000415892254000117,"DMA1_pat"
"359",17167,0.000428014950098677,"DMA1_pat"
"360",17168,0,"DMA1_pat"
"361",17169,0.00361710051565476,"DMA1_pat"
"362",17170,0.00859926009985165,"DMA1_pat"
"363",17172,0.000878791315046901,"DMA1_pat"
"364",17173,0.000336969290700489,"DMA1_pat"
"365",17175,0.00137509050969422,"DMA1_pat"
"366",17176,0.000180607341448804,"DMA1_pat"
"367",17177,0.000494815217299746,"DMA1_pat"
"368",17178,0.000774138982202581,"DMA1_pat"
"369",17179,0.000124445792998723,"DMA1_pat"
"370",17180,0.000742222825949619,"DMA1_pat"
"371",17181,0.000585860876697934,"DMA1_pat"
"372",17182,0.00241643056070107,"DMA1_pat"
"373",17183,0.000865184641600769,"DMA1_pat"
"374",17184,0.00107919211665011,"DMA1_pat"
"375",17185,0.000754345522048178,"DMA1_pat"
"376",17364,0.00166950492539076,"DMA1_pat"
"377",17365,0.00333777675075192,"DMA1_pat"
"378",17366,0.000233800935203741,"DMA1_pat"
"379",17367,0,"DMA1_pat"
"380",17432,0.000801603206412826,"DMA1_pat"
"381",17433,0.000133600534402138,"DMA1_pat"
"382",17434,0,"DMA1_pat"
"383",17437,0.000484176498548758,"DMA1_pat"
"384",17438,0.000204852733645923,"DMA1_pat"
"385",17439,0.00111259225025064,"DMA1_pat"
"386",17440,0.00162868490505236,"DMA1_pat"
"387",17441,0.00212795205439482,"DMA1_pat"
"388",17442,0.00430761372519701,"DMA1_pat"
"389",17443,0,"DMA1_pat"
"390",17444,0.00052821535090028,"DMA1_pat"
"391",17445,0.00144040679954772,"DMA1_pat"
"392",17446,0.00113535366510019,"DMA1_pat"
"393",17447,0.000101684378149176,"DMA1_pat"
"394",17611,0.00130235433310286,"DMA1_pat"
"395",17767,0.000326330571949501,"DMA1_pat"
"396",17768,3.34001336005344e-05,"DMA1_pat"
"397",17769,0.000505453936050733,"DMA1_pat"
"398",17773,5.61615484500814e-05,"DMA1_pat"
"399",17774,0.000755829499395751,"DMA1_pat"
"400",17775,0.00066329986264999,"DMA1_pat"
"401",17776,0.00281574818655991,"DMA1_pat"
"402",17910,0.00161804618630137,"DMA1_pat"
"403",17911,0.00223755807391782,"DMA1_pat"
"404",18135,0.000133600534402138,"DMA1_pat"
"405",18136,0.00121550972842941,"DMA1_pat"
"406",18236,0.000769436172841883,"DMA1_pat"
"407",18237,0.00702677107897187,"DMA1_pat"
"408",18365,0.000382492120399583,"DMA1_pat"
"409",18366,0.00112174699165406,"DMA1_pat"
"410",18833,0.000532667282942997,"DMA1_pat"
"411",18834,0.000215491452396911,"DMA1_pat"
"412",18835,0.000449292387600652,"DMA1_pat"
"413",18837,0.00186346806296771,"DMA1_pat"
"414",18856,0.000168484645350244,"DMA1_pat"
"415",19134,0.000235284912551313,"DMA1_pat"
"416",19136,0.000101684378149176,"DMA1_pat"
"417",19137,0.00115044431589389,"DMA1_pat"
"418",19141,0.00100026915335048,"DMA1_pat"
"419",19142,0.000698183973598097,"DMA1_pat"
"420",19143,0,"DMA1_pat"
"421",19169,0.000201884778950779,"DMA1_pat"
"422",19180,0.000415892254000117,"DMA1_pat"
"423",19261,0.00167420773475146,"DMA1_pat"
"424",19694,0.000954746323651385,"DMA1_pat"
"425",19718,0.00261831533965185,"DMA1_pat"
"426",19737,0,"DMA1_pat"
"427",19775,0.000976023761153359,"DMA1_pat"
"428",19776,0.00158761400739599,"DMA1_pat"
"429",20151,0.000415892254000117,"DMA1_pat"
"430",20175,0.00139339999250105,"DMA1_pat"
"431",20278,0.000822629766596819,"DMA1_pat"
"432",21628,0.000438653668849664,"DMA1_pat"
"433",21629,0.000595015618101349,"DMA1_pat"
"434",21630,0.0022761414849547,"DMA1_pat"
"435",21631,3.34001336005344e-05,"DMA1_pat"
"436",21844,0.00128256087294846,"DMA1_pat"
"437",21845,0.000426530972751105,"DMA1_pat"
"438",21846,0.000182091318796376,"DMA1_pat"
"439",22307,0.000550976765749827,"DMA1_pat"
"440",22308,0,"DMA1_pat"
"441",22652,0.000356762750854891,"DMA1_pat"
"442",22653,0.000818177834554102,"DMA1_pat"
"443",22654,0.00191691253404063,"DMA1_pat"
"444",22655,0.00130235433310286,"DMA1_pat"
"445",22785,0.0016771756894466,"DMA1_pat"
"446",22974,0.000763500263451593,"DMA1_pat"
"447",22976,0.000596499595448921,"DMA1_pat"
"448",22977,0.00266829010139366,"DMA1_pat"
"449",22978,0.000245923631302301,"DMA1_pat"
"450",23264,0.000112323096900163,"DMA1_pat"
"451",23452,0.000291446461001395,"DMA1_pat"
"452",23454,0,"DMA1_pat"
"453",23734,0.000716493456404927,"DMA1_pat"
"454",24150,0.00925578718475478,"DMA1_pat"
"455",24153,0.00127340613154504,"DMA1_pat"
"456",24473,0.000418860208695262,"DMA1_pat"
"457",24474,0.00117790854010414,"DMA1_pat"
"458",24481,0,"DMA1_pat"
"459",24582,0.00451395043619051,"DMA1_pat"
"460",24583,0.000247407608649873,"DMA1_pat"
"461",24584,0.00134787716280195,"DMA1_pat"
"462",24585,0.00266383816935095,"DMA1_pat"
"463",24586,0.000864933764282788,"DMA1_pat"
"464",24587,0.000863700664253197,"DMA1_pat"
"465",24588,0.00108983083540109,"DMA1_pat"
"466",24589,0.00249980545604342,"DMA1_pat"
"467",24590,0.000754345522048178,"DMA1_pat"
"468",24591,0.00051609265480172,"DMA1_pat"
"469",24592,5.61615484500814e-05,"DMA1_pat"
"470",24593,0.000403769557901558,"DMA1_pat"
"471",24594,0.000326330571949501,"DMA1_pat"
"472",24595,0.00169845312694858,"DMA1_pat"
"473",24596,0.00138127729640249,"DMA1_pat"
"474",24597,0.000280807742250407,"DMA1_pat"
"475",24598,0.000889430033797888,"DMA1_pat"
"476",24633,0,"DMA1_pat"
"477",24755,0.000214007475049338,"DMA1_pat"
"478",24756,0,"DMA1_pat"
"479",24757,0,"DMA1_pat"
"480",24758,0.000661815885302418,"DMA1_pat"
"481",24759,0,"DMA1_pat"
"482",24760,0.000978991715848504,"DMA1_pat"
"483",24761,0.000875823360351756,"DMA1_pat"
"484",24780,0.00181077622384874,"DMA1_pat"
"485",24853,0.000303569157099954,"DMA1_pat"
"486",24854,0.000833268485347807,"DMA1_pat"
"487",24855,0.00027016902349942,"DMA1_pat"
"488",24902,0.000629899729049456,"DMA1_pat"
"489",24903,0.000842423226751222,"DMA1_pat"
"490",25040,0.00413319317045648,"DMA1_pat"
"491",25182,0.000461415083699211,"DMA1_pat"
"492",25183,0.00112174699165406,"DMA1_pat"
"493",25184,0.00147380693314825,"DMA1_pat"
"494",25190,0.0037657917008506,"DMA1_pat"
"495",25192,0.000877307337699328,"DMA1_pat"
"496",25393,0.00198693163325483,"DMA1_pat"
"497",25396,4.55228296990941e-05,"DMA1_pat"
"498",25617,0.000774138982202581,"DMA1_pat"
"499",25618,7.89229632996285e-05,"DMA1_pat"
"500",25619,0.000991114411947064,"DMA1_pat"
"501",25620,0.00049778317199489,"DMA1_pat"
"502",25621,0,"DMA1_pat"
"503",25622,0.00150275513470607,"DMA1_pat"
"504",25625,0.00548701150627896,"DMA1_pat"
"505",25743,0.00325910466477028,"DMA1_pat"
"506",25993,0.00113683764244776,"DMA1_pat"
"507",26312,0.000790713610343857,"DMA1_pat"
"508",26507,0.000214007475049338,"DMA1_pat"
"509",26632,0.00224819679266881,"DMA1_pat"
"510",27033,0.000101684378149176,"DMA1_pat"
"511",27145,0,"DMA1_pat"
"512",27146,0.00131892896124414,"DMA1_pat"
"513",27147,0.0012902316370043,"DMA1_pat"
"514",27186,0.00156336861519887,"DMA1_pat"
"515",27255,0.000426530972751105,"DMA1_pat"
"516",27573,0.00301293015615,"DMA1_pat"
"517",27574,0.00307205965929522,"DMA1_pat"
"518",27901,0.000136568489097282,"DMA1_pat"
"519",27903,0.000336969290700489,"DMA1_pat"
"520",27904,0.000831784508000234,"DMA1_pat"
"521",28224,0.000235284912551313,"DMA1_pat"
"522",28260,0.00116875379870072,"DMA1_pat"
"523",28261,0.0028216840959502,"DMA1_pat"
"524",28515,0.00244042507558021,"DMA1_pat"
"525",28724,0.000338453268048061,"DMA1_pat"
"526",28853,0.00391868394077118,"DMA1_pat"
"527",28854,0.0167158579473286,"DMA1_pat"
"528",28855,0.0249352070071878,"DMA1_pat"
"529",28856,0.00270980325935063,"DMA1_pat"
"530",28857,0.016870651405133,"DMA1_pat"
"531",28858,0.0397078870019995,"DMA1_pat"
"532",28861,0.0121203889292698,"DMA1_pat"
"533",28862,0.0720132204625938,"DMA1_pat"
"534",28863,0.00270980325935063,"DMA1_pat"
"535",28864,0.00371381932360765,"DMA1_pat"
"536",28866,0.00846408179947089,"DMA1_pat"
"537",28867,0.00447310264825298,"DMA1_pat"
"538",28868,0.00355078071652934,"DMA1_pat"
"539",28875,0.00110046955415208,"DMA1_pat"
"540",28969,0,"DMA1_pat"
"541",28970,0.00233800935203741,"DMA1_pat"
"542",28971,0.00855402108127819,"DMA1_pat"
"543",28973,0.00124874880386874,"DMA1_pat"
"544",28974,0.00633368330115098,"DMA1_pat"
"545",28975,0.00916585293030746,"DMA1_pat"
"546",28976,0.00270980325935063,"DMA1_pat"
"547",28977,0.00204045921651261,"DMA1_pat"
"548",28978,0.00270980325935063,"DMA1_pat"
"549",28980,0,"DMA1_pat"
"550",28982,0.0285340019431779,"DMA1_pat"
"551",28983,0.00894620529650595,"DMA1_pat"
"552",28984,0.0197854183339085,"DMA1_pat"
"553",28985,0.000457038391224863,"DMA1_pat"
"554",28986,0.0235065796397045,"DMA1_pat"
"555",28987,0.00916585293030746,"DMA1_pat"
"556",28988,0.00124874880386874,"DMA1_pat"
"557",28989,0.052742352713719,"DMA1_pat"
"558",28990,0.00712539371379485,"DMA1_pat"
"559",28991,0,"DMA1_pat"
"560",28992,0.00633368330115098,"DMA1_pat"
"561",28993,0.00408091843302521,"DMA1_pat"
"562",28994,0.00825177614785773,"DMA1_pat"
"563",28995,0.0194507463124894,"DMA1_pat"
"564",29111,0.00039313083915057,"DMA1_pat"
"565",29121,0.02454302279196,"DMA1_pat"
"566",29122,0.0728404171224814,"DMA1_pat"
"567",29123,0.0090434865605016,"DMA1_pat"
"568",29124,0.0216209138809963,"DMA1_pat"
"569",29125,0,"DMA1_pat"
